id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
905920280652180646,Private Room with Private Bath,501363193,Emrah,,Uptown,41.96718581690419,-87.65832774450006,Private room,71,32,3,2023-09-29,0.15,2,243,0,R23000095460
906087590871201823,Comfy Private Unit Selfcheck-in FastWi-Fi,415539039,David,,Belmont Cragin,41.92969493172306,-87.76318407558468,Entire home/apt,114,1,39,2025-02-16,1.83,3,80,19,R23000107302
906125920606364571,Private Room- Prime Location (B),156234656,Danica,,Lake View,41.93404297408418,-87.66044499771279,Private room,102,7,18,2024-05-17,0.86,7,50,4,R23000102474
906409545154089516,Clean&Spacious Bronzeville Loft,85405655,Jason,,Grand Boulevard,41.8189,-87.62186,Entire home/apt,,32,13,2024-10-15,0.62,1,365,2,R22000092702
906418845295635367,Solar Victorian MCM Coach House,402123596,Joseph Thomas Mark,,West Town,41.906681526731205,-87.6812457293272,Entire home/apt,141,2,33,2025-02-24,3.38,1,0,33,R23000109621
906547707773436357,Large 3BR 2Ba. Laundry. Parking.,25561251,Chicago Home Stays,,Lower West Side,41.85653,-87.68175,Entire home/apt,,32,2,2023-11-20,0.11,12,0,0,
906706795051864773,Humboldt Homestead,32509108,Rachel,,Humboldt Park,41.911758498994885,-87.71648238602765,Entire home/apt,63,32,2,2023-12-05,0.10,1,223,0,
906726971896064888,Spacious 2bdm unit 15min to Dwtn,175692579,Max,,Douglas,41.831444474498056,-87.61831655286457,Entire home/apt,113,1,20,2025-01-06,1.16,5,54,13,R20000054504
906735457944413780,Clean & Simple lovely room (1),165153877,Yingjian,,Brighton Park,41.81453423189913,-87.69854446998333,Private room,33,1,35,2025-02-16,1.88,4,111,28,R23000103394
906802117186627137,Clean & Simple lovely room (2),165153877,Yingjian,,Brighton Park,41.81318,-87.69932,Private room,39,1,26,2025-01-05,1.35,4,141,18,R23000103394
907138251562451758,Loft8 - Unique Design in Prime Location,426416739,Candace,,West Town,41.9102146,-87.6790541,Entire home/apt,430,2,71,2025-02-23,3.55,1,318,38,R23000100631
907159283163297665,Stunning 3 Bedroom Old Town Condo,114914409,James,,Lincoln Park,41.91602,-87.635896,Entire home/apt,338,6,12,2024-12-26,0.60,1,216,8,R23000103538
907264543028348019,This is the best bedroom for you !,518375463,Jacqueline,,Dunning,41.9449,-87.78532,Private room,30,1,3,2024-05-05,0.16,2,232,1,R23000105508
907293937055066573,Gold Coast|Rooftop Indoor Pool| In&Out Parking,518420764,Ibrahim T,,Near North Side,41.89486,-87.63091,Entire home/apt,163,32,19,2024-08-01,0.93,8,193,2,2896289
907306273104125830,Chicago Getaway Near UIC / Downtown,486139080,Vax,,Near West Side,41.87549010871541,-87.68908047671933,Entire home/apt,185,1,10,2024-11-05,0.59,2,361,8,R22000080006
907315274490007987,Magical Treehouse Located in HEART of Old Town!,6341314,Pillowhead,,Near North Side,41.9068,-87.63489,Entire home/apt,592,3,48,2025-03-09,2.35,5,300,33,R22000084024
907337614238361499,Southern Lakefront Chicago: 2 Bedrms-Great Kitchen,390989692,Sal,,South Chicago,41.74324,-87.54484,Entire home/apt,97,32,4,2024-12-15,0.21,1,270,3,
907388547740495271,Stylish Urban Retreat 3 Bedroom Newly Remodeled,11054669,Kevin,,Grand Boulevard,41.8202968944643,-87.6192542858031,Entire home/apt,99,2,28,2024-12-27,1.38,3,324,17,R23000102999
907432502225345917,Brownstone Condo 3,139903100,Carl,,West Englewood,41.79365335657092,-87.6745036336974,Private room,72,2,5,2024-10-14,0.26,8,365,4,R24000118696
907440652156085038,Brand New Spacious Duplex,140840862,Jennifer,,Austin,41.89337,-87.75855,Entire home/apt,162,2,60,2025-01-02,2.88,1,140,28,R23000103197
907444313104296580,Brownstone Condo 2,139903100,Carl,,West Englewood,41.79218,-87.67335,Private room,68,2,6,2024-11-04,0.28,8,364,3,R24000118696
907458879966031819,Brownstone Condo 4,139903100,Carl,,West Englewood,41.79189,-87.67413,Private room,63,2,7,2024-08-24,0.36,8,365,4,R24000118696
907475998974766052,"The Norwood Nook –Walkable , Near O’Hare & Metra!",119669148,Tara,,Norwood Park,41.99885782264631,-87.80041780122136,Entire home/apt,120,1,34,2024-12-31,1.59,4,1,19,R25000124631
907890802430849926,Apartment in Logan Square,65097721,Danielle,,Logan Square,41.926790718424755,-87.7153049685685,Entire home/apt,95,32,1,2024-09-02,0.16,1,147,1,
908128997230207425,Garden Unit Getaway,518632074,Janelle,,West Ridge,42.017741431890414,-87.69327887392802,Entire home/apt,87,2,38,2025-03-04,1.97,1,345,28,R23000100975
908291853914544842,sweet vacation home,518666578,Ping,,Near North Side,41.89518843561131,-87.6266010850668,Entire home/apt,138,30,11,2025-01-13,0.58,1,186,6,R23000104265
908710283829772383,Big Cozy Townhouse in Lincoln Park near DePaul,63149967,Yao,,Lincoln Park,41.92119,-87.66055,Entire home/apt,218,32,25,2024-12-20,1.20,1,364,9,R23000103137
908745761186788374,Level - Spacious Junior Two Bedroom,501371725,Level Chicago,,Near West Side,41.88737,-87.64694,Entire home/apt,217,365,0,,,29,365,0,
908754869087029201,Level - Two Bedroom Suite in Fulton Market,501371725,Level Chicago,,West Town,41.88926,-87.6454,Entire home/apt,261,32,0,,,29,2,0,
908761754496201687,Level - Spacious Three Bedroom in Fulton Market,501371725,Level Chicago,,Near West Side,41.88797555918372,-87.64725540332132,Entire home/apt,390,365,0,,,29,364,0,
908765197821047767,Level- Fulton Market Brand New Luxe One Bedroom,501371725,Level Chicago,,Near West Side,41.88735377730899,-87.64597516504631,Entire home/apt,163,32,0,,,29,365,0,
908770008164516239,Level - Brand New Studio in Fulton Market,501371725,Level Chicago,,West Town,41.88883,-87.64528,Entire home/apt,148,32,0,,,29,0,0,
908788883862990661,*Standard Double Hotel Room at Magnificent Mile,425863337,St. Clair Hotel Chicago,,Near North Side,41.89452,-87.6243,Entire home/apt,499,1,18,2023-10-23,0.85,3,361,0,R12513254104
908824861521419564,2bd River North Million Dollar Views! Parking Incl,217601625,Randy,,Near North Side,41.89555,-87.62631,Entire home/apt,179,32,6,2024-09-20,0.32,1,149,4,
908976839770918543,Luxury Penthouse w/ HOT TUB & Amazing Roof Deck,4483032,James,,West Town,41.90798,-87.66834,Entire home/apt,583,2,53,2025-02-25,2.53,3,0,27,R23000102614
908978514210836588,Luxe condo w/ HOT TUB and Amazing Roof Deck!,4483032,James,,West Town,41.90804532807586,-87.6689924591785,Entire home/apt,405,2,33,2025-03-02,1.57,3,356,18,R23000099934
909113424985120708,"Blueground | Lakeview, w/d, nr Wrigley Field",107434423,Blueground,,Lake View,41.941626,-87.6525329,Entire home/apt,159,32,0,,,597,314,0,
909368643202014994,Spacious & Bright 2 Story Apt | 5 min from Wrigley,491707654,Awayo,,Lake View,41.94340973704319,-87.65722525175916,Entire home/apt,281,2,51,2025-03-09,2.38,4,1,28,R23000103169
909578658283378016,Luxury 6BD/5BTH + Roofdeck - Downtown Chicago!,518979805,Brad,,Near North Side,41.90288674659653,-87.63663011330766,Entire home/apt,570,32,66,2025-03-03,3.09,1,228,35,R24000114684
909591160735424661,Alphabet town,387202458,Ryan,,East Side,41.70245,-87.52994,Private room,242,32,0,,,1,270,0,R12345678901
910074028570655881,Chicago 420 Friendly Meet Up,77414650,Red Door,,Greater Grand Crossing,41.76635728259029,-87.6190498644066,Entire home/apt,,32,0,,,4,365,0,R19000046222
910135278436646084,Charming Retreat with Modern Comforts / Spa Bath,504080250,Thomas,,Avondale,41.93326,-87.72108,Entire home/apt,116,2,35,2025-02-24,1.89,3,174,19,R23000101959
910258989284341492,Feelin’ Blue-tiful at Wrigley,3230291,David,,Lake View,41.94737603536768,-87.66405570396972,Entire home/apt,83,2,80,2025-03-05,3.79,21,344,55,R23000102973
910737851830178728,Albany Park Apartment,481729815,Arleth,,Albany Park,41.96817,-87.71191,Entire home/apt,164,1,39,2025-01-01,3.30,1,359,39,R24000115163
910867963712347553,"Exec Lux home wth 3 Level,6 Bdrms/3bth & 2 Kitchen",519259965,Lola,,Greater Grand Crossing,41.77167115672398,-87.61731059039285,Entire home/apt,,2,38,2025-02-24,1.82,1,301,20,R23000103694
910897576330216506,M-Convenient apartment near WField,170551048,Lyn,,Uptown,41.957015026704276,-87.65015849227115,Entire home/apt,70,32,3,2024-03-16,0.14,22,345,1,2845517
910931993733888486,2-Bedroom Cozy Apt in Prime Location,516729738,Sania,,Edgewater,41.97691,-87.66868,Entire home/apt,106,1,54,2025-01-20,2.55,8,148,29,R23000104580
911003217128528192,Penthouse In Wicker Park,204837000,Thomas Jean Pierre,,West Town,41.90752424617609,-87.68708762204166,Entire home/apt,225,3,38,2025-03-09,1.84,1,108,20,R24000119452
911548979890562003,"Entire1bed1bath Apt ,WiFi With W/D Latest Upgrades",130283273,Sharletta,,Grand Boulevard,41.81756,-87.6103,Entire home/apt,,32,1,2023-09-02,0.05,3,164,0,
911708707673479585,Charming Lincoln Park apartment,191746118,Michael,,Lincoln Park,41.9224819,-87.64116489999999,Entire home/apt,184,3,36,2025-02-23,1.72,3,261,20,R23000101639
911883653190403875,"Location! 3 Bed House, parking! Rooftop! Safe area",204880608,Kai And Beca,,West Town,41.89576947629924,-87.67093437877378,Entire home/apt,1185,1,63,2025-02-27,3.10,5,0,36,R23000104621
912190335524249561,EZ Commute: Shared Room near Jackson Park Hospital,691000,Antoinette,,Auburn Gresham,41.75247,-87.65584,Shared room,33,32,2,2024-07-31,0.10,3,344,1,R17000014174
912253370970448123,Bronzeville Finest vacation Spot,519600010,Rene,,Grand Boulevard,41.81596,-87.61992,Entire home/apt,180,1,4,2024-10-06,0.58,1,361,4,R24000119422
912310957462325096,Stylish 2 BDR Coach House Steps From Lake,235678953,Patty,,Near North Side,41.90685,-87.63782,Entire home/apt,175,2,60,2025-02-18,2.85,27,56,31,R23000104174
912397711519213633,Small Studio Suite,513431472,Casper,,Portage Park,41.96109,-87.76775,Private room,104,1,15,2024-10-13,0.74,2,356,8,R23000101297
912480593642670154,Long Stays Welcomed - Duplex w/ Parking! Sleeps 8!,519677449,Michael,,Avondale,41.934448671576284,-87.71888172840653,Entire home/apt,202,3,22,2024-11-10,1.09,1,247,15,R24000120391
912500297664912395,Midway cozy Guest House (Back House),94722308,Guadalupe,,Gage Park,41.79534,-87.71005,Entire home/apt,76,1,74,2025-02-23,3.74,1,311,36,R23000103987
912522013503536290,"Chill at Canaryville, 10 min from Downtown & Beach",82313567,Denisha,,New City,41.81373924313119,-87.64282811433077,Entire home/apt,246,2,43,2025-03-09,2.03,2,362,23,R22000086792
912674387121598284,Guaranteed Rate Field Condo,395060895,James,,Grand Boulevard,41.81589,-87.61924,Entire home/apt,,32,0,,,1,270,0,
912885678182642961,Club Salon Sleeps 10-20 Free Parking & TV,5911294,William,,Lake View,41.9392428,-87.6422525,Entire home/apt,354,2,17,2024-09-23,0.86,5,250,13,R23000103374
912969167160250468,Pet-Friendly Chicago Getaway w/ Free Parking!,121719854,Evolve,,Lower West Side,41.853,-87.6726,Entire home/apt,120,32,1,2023-09-01,0.05,25,252,0,
913135954747408181,BR at Bridgeport near Chinatown,456921744,Leuyen,,Bridgeport,41.8336,-87.64397,Private room,36,1,26,2025-01-02,1.26,9,359,10,R22000080389
913148870475206987,Japandi Style King Room - Near Downtown Chicago!,495637904,Lydia,,East Garfield Park,41.88492,-87.70734,Private room,72,2,26,2025-02-24,1.32,8,338,19,R24000114139
913162040478577071,Japandi Queen Room - Near Downtown Chicago!,495637904,Lydia,,East Garfield Park,41.884576110140415,-87.70698843377298,Private room,54,2,20,2025-02-16,1.03,8,346,17,R24000114139
913749252939177162,"3R - Top Floor, Private Roof Deck - Pet Friendly",2010015,Martin,,Avondale,41.9345302,-87.72014320000001,Entire home/apt,89,32,5,2025-01-11,0.26,6,220,2,
913847216036583256,Stylish & Cozy 2 Bedroom Near the United Center,101542773,Lyle,,East Garfield Park,41.88293592226125,-87.69862589735162,Entire home/apt,185,3,33,2024-12-02,1.60,1,216,16,R23000100536
914018747047650657,#1AComfy&Convenient bedroom Shared bath in uptown,345608750,Charlie,,Uptown,41.9743,-87.66158,Private room,68,2,17,2024-12-29,0.81,5,85,11,R23000104875
914667559734022176,The Hidden Gem/ 10 min from Downtown Chicago,74202688,Uriel,,Avondale,41.93901629811709,-87.70571591521508,Entire home/apt,136,4,9,2025-01-04,0.43,2,1,3,R23000103306
914707875440241881,Master bedroom in house - Chicago,1320363,Rodica,,West Ridge,41.98366844723243,-87.70313810860725,Private room,79,2,3,2024-10-14,0.15,1,20,1,R23000103592
915164671501431449,Vintage Condo-Heart of Hyde Park,285083456,Marjorie,,Hyde Park,41.801258,-87.593035,Entire home/apt,107,3,12,2024-12-13,0.79,3,134,11,R24000120012
915216880800481965,"Spacious Retreat 7 Bed Oasis with 5 Baths, Hot Tub",235678953,Patty,,Bridgeport,41.8446289,-87.6553963,Entire home/apt,591,2,66,2025-03-02,3.18,27,1,35,R23000104154
915370265035854201,Logan Square Coach House,77180392,Maciek,,Logan Square,41.92527263250709,-87.69233369775318,Entire home/apt,93,2,45,2024-12-29,2.30,3,116,29,R23000106155
915471464535160138,Millennium park 10 min Free P-Spot&Balcony Sleep 8,361997400,Sergii,,Near West Side,41.88200369421606,-87.68126199809788,Entire home/apt,380,2,90,2025-02-24,4.30,12,356,60,R23000098649
916037966784835718,1 Bedroom Apartment by Chinatown,136673636,Weihong,,Bridgeport,41.8443076,-87.6394818,Entire home/apt,77,2,57,2025-02-16,2.74,5,308,37,R24000113515
916058668836854207,#2 B Comfy&Convenient room&Shared bath in Uptown,345608750,Charlie,,Uptown,41.97268163040558,-87.66168970451653,Private room,56,1,20,2024-11-30,0.95,5,84,14,R23000104875
916068756723413501,#3C Comfy&Convenient room&Shared bath in Uptown,345608750,Charlie,,Uptown,41.97449950683982,-87.66193949401865,Private room,,1,14,2024-09-14,0.68,5,88,8,R23000104875
916519697215774767,Luxury 4-Bedroom Retreat in Chicago,73912900,Aaron,,West Town,41.9092241,-87.68814549999999,Entire home/apt,405,1,27,2025-01-19,1.31,1,344,22,R24000118484
916658122724773865,#5Ecomfy and convenient room&Shared bath in Uptown,345608750,Charlie,,Uptown,41.97359,-87.66356,Private room,68,2,19,2024-11-18,0.96,5,88,11,R23000104875
916773154920005655,Modern 1B/1B in Prime Location-Big Balcony,19137843,Linnday,,Near North Side,41.89718,-87.62757,Entire home/apt,,32,0,,,1,297,0,
917160370919077890,"Best of ""Little village""",520803017,Orel,,South Lawndale,41.845203821103695,-87.717881010083,Entire home/apt,62,1,100,2025-03-08,4.82,3,295,65,R23000097986
917200402137659780,Modern meets traditional,13168762,Tim,,Portage Park,41.9624987,-87.78169439999999,Entire home/apt,,1,26,2024-09-09,1.24,3,0,13,R23000101774
917237913058067472,Pvt Apt in Chicago's Wicker Pk,10613587,Saurin,,West Town,41.90799821242356,-87.68516187796435,Entire home/apt,187,32,1,2024-07-31,0.13,5,179,1,
917275668634888013,Renovated Stylish Chicago Condo,520803017,Orel,,South Lawndale,41.84702797656782,-87.71810697403187,Entire home/apt,62,1,108,2025-03-09,5.23,3,303,68,R23000097988
917294757690602460,"Serene Escape with King Sleep Number Bed, No Fees!",225012791,Jocy,,Dunning,41.93681961810906,-87.81515087141742,Entire home/apt,137,3,69,2025-02-17,3.47,1,222,44,R23000104358
917342701608872204,Private Room #3 @1552,191156752,John,,West Town,41.90877,-87.67512,Private room,43,90,1,2023-07-28,0.05,7,101,0,
917436466621451250,Rustic 1-Bed w/ Modern Amenities,34734525,Anthony,,Avondale,41.93559209928696,-87.71262187392419,Entire home/apt,85,2,55,2025-02-22,2.66,3,342,35,R23000101737
917437798709572810,Cozy Little Village Studio,520803017,Orel,,South Lawndale,41.84531707156003,-87.71594474681244,Entire home/apt,62,1,114,2025-03-02,5.45,3,308,69,R23000097987
917612454755858521,Logan Square Penthouse,134410210,Cory,,Logan Square,41.91594806266122,-87.7069558915872,Entire home/apt,158,3,30,2024-11-10,2.76,1,197,30,R24000116182
917654077150035379,Steel and Sky,30073391,Bradley J,,West Town,41.907517375992384,-87.69029506852908,Entire home/apt,219,4,32,2024-12-26,1.55,5,0,22,R21000075429
917685628877003189,3 Bedroom Bright & Spacious Wicker Park Apartment!,3695579,Idel,,West Town,41.91097,-87.67878,Entire home/apt,124,1,53,2025-03-10,2.56,3,1,31,R23000101444
917712480410294812,Modern luxury apt in west town,512691177,Sanela,,West Town,41.89517771488853,-87.67965298824322,Entire home/apt,250,32,0,,,1,365,0,
918145163305879145,Whitney's Attic,57922402,Bennett,,Logan Square,41.92987623938908,-87.71756307620008,Entire home/apt,136,1,37,2024-12-28,1.94,1,79,20,R23000106100
918176450141784932,Cozy Condo just mins walk to Lake Michigan,42690960,Babatunde,,Oakland,41.8193701749826,-87.60389865831597,Entire home/apt,104,32,0,,,1,95,0,
918201474026282979,Cozy114-A,398425487,Travis,,North Lawndale,41.86871,-87.69542,Private room,,4,26,2024-09-30,1.24,2,0,14,R23000103634
918209006228287352,McCormick 3B/2Ba King Suite for up to 8 guests,395498979,Milan,,Near South Side,41.85352,-87.62397,Entire home/apt,281,2,39,2025-03-09,1.89,69,1,26,2792126
918783403872728546,H6. Private BR - 5 min to Downtown,436959191,Yan Na,,Bridgeport,41.84606,-87.64716,Private room,34,1,64,2025-02-20,3.16,18,326,44,R22000080118
918849173765688151,"Bucktown, Wicker Park with you",505675674,Argelia,,Logan Square,41.91828059562769,-87.67941104756015,Entire home/apt,180,3,6,2024-10-14,0.41,4,41,4,R23000098050
918849406594871841,Bright Colorful Boho-Chic Studio in Lincoln Square,88547320,Laura,,Lincoln Square,41.97614859999999,-87.6864724,Entire home/apt,108,1,77,2025-03-10,3.68,11,312,55,R23000102115
918910993555179394,"Rm2, Cozy, Old Irving, Non Smkrs",8292749,Ilya,,Irving Park,41.95953176447593,-87.7316097977373,Private room,35,32,3,2024-10-04,0.17,2,1,2,
918954691553284666,Urban Oasis with Desk (Logan Square),3828336,Rob,,Logan Square,41.916377,-87.6950707,Private room,30,1,49,2025-02-24,2.70,1,126,41,R23000107370
919063331751900827,"Perfect for Large Groups, Bach Parties, Families!",521318791,Ajay,,Lake View,41.94662342068132,-87.67019022570602,Entire home/apt,718,2,53,2025-02-16,2.57,1,335,26,R24000115281
919075170960619924,Warm and cozy studio like home.,418337049,Ms,,South Shore,41.76678,-87.56658,Entire home/apt,68,32,0,,,11,269,0,
919459461279702440,Quiet & Comfortable 3 Bedroom,23975645,Jeremy,,Humboldt Park,41.91084083184605,-87.70783872555177,Entire home/apt,159,2,29,2025-02-23,1.39,1,260,14,R23000103536
919460707453602335,"Spacious,Chic & Steps from MichiganAve|The Lion",248760412,Cloud9,,Near North Side,41.89742529999999,-87.63089509999999,Entire home/apt,526,2,43,2025-03-03,2.05,93,334,18,R23000100623
919702078476103189,The Oasis / Free street parking,111631602,Karina,,Bridgeport,41.833075549026624,-87.65472406756878,Entire home/apt,113,1,62,2025-02-23,3.17,1,122,45,R23000105197
919774791415993184,Luxury Designer Penthouse Loft | Sleeps 20,464407683,Hubbard Holdings,,West Town,41.911669575232146,-87.67443681430862,Entire home/apt,668,2,88,2025-03-09,4.44,28,169,50,R23000104263
919828414432387669,Gold Coast Executive Rental!,28005727,Tricia,,Near North Side,41.90217,-87.63285,Entire home/apt,,90,0,,,1,75,0,
920122490571777905,Chicago get Away,83796256,MGM Properties,,Loop,41.87201,-87.62605,Entire home/apt,153,2,48,2025-01-03,2.87,9,87,37,R24000124074
920323916793806757,Shocking view; Perfect Get away,233293663,Christian,,Near North Side,41.89263,-87.62715,Entire home/apt,,32,0,,,1,180,0,R21000057975
